Alder Flycatcher (Empidonax alnorum),,,,,,,,,,,,,,,,,
American Crow (Corvus brachyrhynchos) ,1,1,,,2,,,,,,1,,1,2,1,,
American Goldfinch (Carduelis tristis) ,,,,,1,,1,,,1,,,1,1,,,1
American Kestrel (Falco sparverius),,,,,,,,,,,,,,,,,
American Redstart (Setophaga ruticilla) ,,,,,,,,,,,,,,,,1,1
American Robin (Turdus migratorius) ,1,1,1,,1,1,1,1,,,,,,,,,1
American White Pelican (Pelecanus erythrorhynchos),,,,,,,,,,,,,,,,,
Bald Eagle (Haliaeetus leucocephalus),,,,,,,,,,,,,,,,,
Baltimore oriole (Icterus galbula) ,1,1,1,,,,,,,,,,,,,,
Barn Swallow (Hirundo rustica) ,,,,1,1,,,,,,,,,,,,
Bay-breasted Warbler (Dendroica castanea),,,,,,,,,,,,,,,,,
Belted Kingfisher (Ceryle alcyon) ,,,,,,,,,,,,,,,,,
Black Tern (Chlidonias niger),,,,,,,,,,,,,,,,,
Black-and-white Warbler (Mniotilta varia),,,,,,,,,,,,,,,,,
Blackburnian Warbler (Dendroica fusca) ,,,,,,,,,,,,,,,,,
Black-capped Chickadee (Parus atricapillus) ,2,2,2,3,,,,,1,2,1,1,1,,1,1,1
Blackpoll Warbler (Dendroica striata) ,,,,,,,,,,,,,,,,,
Black-throated Green Warbler (Dendroica virens) ,,,,,,,,,,,,,,,,,
Blue Jay (Cyanocitta cristata) ,,,,,2,,,,,1,1,,1,2,1,,1
Blue-gray Gnatcatcher (Polioptila caerula) ,,,,,,,,,,,,,,,,,
Blue-headed [solitary] Vireo (Vireo solitarius) ,,,,,,,,,,,,,,,,,
Blue-winged Teal (Anas discors),,,,,,,,,,,,,,,,,
Blue-winged Warbler (Vermivora pinus),,,,,,,,,,,,,,,,,
Bobolink (Dolichonyx oryzivorus),,,,,,,,,,,,,,,,,
Broad-winged Hawk (Buteo playpterus),,,,,,,,,,,,,,,,,
Brown Thrasher (Toxostoma rufum),,,,,,,,,,,,,,,,,
Brown-headed Cowbird (Molothrus ater) ,,,,1,,1,1,,,,,,,,,,1
Canada Goose (Branta canadensis),1,2,2,2,,1,1,,,1,2,,,,,,
Canada Warbler (Wilsonia canadensis) ,,,,,,,,,,,,,,,,,
Cape May Warbler (Dendroica tigrina),,,,,,,,,,,,,,,,,
Caspian tern (Hydroprogne caspia = Sterna caspia),,,,,,,,,,,,,,,,,
Cedar Waxwing (Bombycilla cedrorum) ,,,,,,,,,,,,,,,,,
Chestnut-sided Warbler (Dendroica pensylvanica) ,,,,,,,,,,,,,,,,,
Chimney Swift (Chaetura pelagica),,,,,,,,,,,,,,,,,
Chipping Sparrow (Spizella passerina) ,,,,,,,,,,,,,,,,,
