Alder Flycatcher (Empidonax alnorum),,,,,,,,,,,,,,,,,
American Crow (Corvus brachyrhynchos) ,,3,,,,3,1,,,,,1,,,,,
American Goldfinch (Carduelis tristis) ,,,,,,,,,,,,,,,,,
American Kestrel (Falco sparverius),,,,,,,,,,,,,,,,,
American Redstart (Setophaga ruticilla) ,,,1,,,,,,,,,1,1,,,2,
American Robin (Turdus migratorius) ,,,,1,1,,,,,,,,,,,,1
American White Pelican (Pelecanus erythrorhynchos),,,,,,,,,,,,,,,,,
Bald Eagle (Haliaeetus leucocephalus),,,,,,,,,,,,,,,,,
Baltimore oriole (Icterus galbula) ,,,,1,1,,,1,,,,,,1,,,2
Barn Swallow (Hirundo rustica) ,,,,,,,,,,,,,,,,,
Bay-breasted Warbler (Dendroica castanea),,,,,,,,,,,,,,,,,
Belted Kingfisher (Ceryle alcyon) ,,,,,,,,,,,,,,,,,1
Black Tern (Chlidonias niger),,,,,,,,,,,,,,,,,
Black-and-white Warbler (Mniotilta varia),,,,,,,,,,,,,,,,,
Blackburnian Warbler (Dendroica fusca) ,,,,,,,,,,,,,,,,,
Black-capped Chickadee (Parus atricapillus) ,1,,,,,,,,,,2,,,1,,,1
Blackpoll Warbler (Dendroica striata) ,,,,,,,,,,,,,,,,,
Black-throated Green Warbler (Dendroica virens) ,,,,,,,,,,,,,,,,,
Blue Jay (Cyanocitta cristata) ,,1,,,,,,,,2,,,1,,,,
Blue-gray Gnatcatcher (Polioptila caerula) ,,,,,,,,,,,,,,,,,
Blue-headed [solitary] Vireo (Vireo solitarius) ,,,,,,,,,,,,,,,,,
Blue-winged Teal (Anas discors),,,,,,,,,,,,,,,,,
Blue-winged Warbler (Vermivora pinus),,,,,,,,1,,,,,,,,,
Bobolink (Dolichonyx oryzivorus),,,,,,,,,,,,,,,,,
Broad-winged Hawk (Buteo playpterus),,,,,,,,,,,,,,,,,
Brown Thrasher (Toxostoma rufum),,,1,,,,,,,,,,,,,,
Brown-headed Cowbird (Molothrus ater) ,,,,1,,,,,,,,,,,1,,
Canada Goose (Branta canadensis),,,2,,,2,,,,,,,,,,,
Canada Warbler (Wilsonia canadensis) ,,,,,,,,,,,,,,,,,
Cape May Warbler (Dendroica tigrina),,,,,,,,,,,,,,,,,
Caspian tern (Hydroprogne caspia = Sterna caspia),,,,,,,,,,,,,,,,,
Cedar Waxwing (Bombycilla cedrorum) ,,,,,,,,,,,,,,,,,
Chestnut-sided Warbler (Dendroica pensylvanica) ,,,,,,,,,,,,,,,,,
Chimney Swift (Chaetura pelagica),,,,,,,,,,,,,,,,,
Chipping Sparrow (Spizella passerina) ,,,,,,,,,,,,,,,,,
Clay-colored Sparrow (Spizella pallida),,,,,,,,,,,,,,,,,
Cliff Swallow (Petrochelidon pyrrhonota),,,,,,,,,,,,,,,,,
Common Grackle (Quiscalus quiscula) ,,,,,,,,,,,,,,,,,
Common Yellowthroat (Geothlypis trichas) ,1,,1,,1,,2,1,,,1,1,,,,,
Connecticut Warbler (Oporornis agilis),,,,,,,,,,,,,,,,,
Cooper's Hawk (Accipiter cooperii),,,,,,,,,,,,,,,,,
Downy Woodpecker (Picoides pubescens),,,,,,,,,,,,,,,,,
Eastern Bluebird (Sialia sialis) ,,,,,,,,,,,,,,,,,
Eastern Kingbird (Tyrannus tyrannus) ,,,,,,,,,,,,,,,,,
Eastern Meadowlark (Sturnella magna),,,,,1,,,,,,,,,,,,
Eastern Phoebe (Sayornis phoebe),,,,,,,,,,,,,,,,,
Eastern Towhee (Pipilo erythrophthalmus),,,,,,,,,,,,,,,,,
Eastern Wood-pewee (Contopus virens),,,,,,,,,,,,,,,,,
European Starling (Sturnus vulgaris) ,,,,,,,,,,,,,,,,,
Evening Grosbeak (Coccothraustes vespertinus),,,,,,,,,,,,,,,,,
Field Sparrow (Spizella pusilla) ,,,,,,1,,,1,,,,,,,,
Golden Eagle (Aquila chrysaetos),,,,,,,,,,,,,,,,,
Golden-winged Warbler (Vermivora chrysoptera),,,,,,,,,,,,,,,,,
Grasshopper Sparrow (Ammodramus savannarum),,,,,,,,,,,,,,,,,
Gray Catbird (Dumetella caroliniensis) ,,,,,,,,,,,,,,,,,1
Gray-cheeked Thrush (Catharus minimus),,,,,,,,,,,,,,,,,
Great Blue Heron (Ardea herodius),,,,,,,,,,,,,,,,,
Great Crested Flycatcher (Myiarchus crinitus) ,,,,,,,,,,,,,1,,,,
Great Egret (Ardea alba),,,,,,,,,,,,,,,,,
Great Horned Owl (Bubo virginianus),,,,,,,,,,,,,,,,,
Green Heron (Butorides virescens),,,,,,,,,,,,,,,,,
Hairy Woodpecker (Picoides villosus),,,,,,,,,,,,,,,,,1
Henslow's Sparrow (Ammodramus henslowii),,,,,,,,,,,,,,,,,
Hermit Thrush (Catharus guttatus),,,,,,,,,,,,,,,,,
House Finch (Carpodacus mexicanus),,,,,,,,,,,,,,,,,
House Sparrow (Passer domesticus),,,,,,,,,,,,,,,,,
House Wren (Troglodytes aedon) ,2,2,3,,1,,,1,,1,2,1,,,1,1,2
Indigo Bunting (Passerina cyanea) ,,,,,,,,,,,3,,1,1,,,
Killdeer (Charadrius vociferus),,,,,,,,,,,,,,,,,
Least Flycatcher (Empidonax minimus),,,,,,,,,,,,,,,,,
Magnolia Warbler (Dendroica magnolia),,,,,,,,,,,,,,,,,
Mallard (Anas platyrhynchos),3,,,,,,,,,,,,,,,,
Marsh Wren (Cistothorus palustris),,,,,,,,,,,,,,,,,
Mourning Dove (Zenaida macroura) ,,,,,,,,,,,,,,,,,
Mourning Warbler (Oporornis philadelphia),,,,,,,,,,,,,,,,,
Nashville Warbler (Vermivora ruficapilla) ,,1,1,,,,,,,,1,,,,1,,1
Northern Cardinal (Cardinalis cardinalis) ,1,,1,,,,,1,,,,,,,,,
Northern Flicker (Colaptes auratus),,,,,,,,,,,,,,,,,
Northern Harrier (Circus cyaneus),,,,,,,,,,,,,,,,,
Northern Parula (Parula americana),,,,,,,,,,,1,,,,,,
Northern Rough-winged Swallow (Stelgidopteryx serripennis),,,,,,,,,,,,,,,,,
Northern Waterthrush (Seirus noveboracensis),,,1,,,,,,,,,,,,,,
Olive-sided Flycatcher (Contopus cooperi),,,,,,,,,,,,,,,,,
Orange-crowned Warbler (Vermivora celata),,,,,,,,,,,,,,,,,
Orchard oriole (Icterus spurius),,,,,,,,,,,,,,,,,
Osprey (Pandion haliaetus),,,,,,,,,,,,,,,,,
Ovenbird (Seirus aurocapillus) ,,,,,,,,,,,,,,,,,
Palm Warbler (Dendroica palmarum),,,,,,,,,,,,,,,,,
Peregrine Falcon (Falco peregrinus),,,,,,,,,,,,,,,,,
Philadelphia Vireo (Vireo philadelphicus),,,,,,,,,,,,,,,,,
Pileated Woodpecker (Dryocopus pileatus) ,,,,,,,,,,,,,,,,,
Red-bellied Woodpecker (Melanerpes carolinus),,,,,,,,,,,,,,,,,
Red-eyed Vireo (Vireo olivaceus) ,,,,,,,,,,,,,,,,,
Red-headed Woodpecker (Melanerpes erythrocephalus) ,,,,,,,,,,,,,,,,,
