Alder Flycatcher (Empidonax alnorum),,,,,,,,,,,,,,,,,
American Crow (Corvus brachyrhynchos) ,4,3,,,,,,,,,1,,2,,1,1,
American Goldfinch (Carduelis tristis) ,2,,1,2,,4,,,1,,,,,,,,
American Kestrel (Falco sparverius),,,,,,,,,,,,,,,,,
American Redstart (Setophaga ruticilla) ,1,1,,,,,,,,,,1,,,,1,1
American Robin (Turdus migratorius) ,1,,,,,,,1,,,,,,,,,
American White Pelican (Pelecanus erythrorhynchos),,,,,,,,,,,,,,,,,
Bald Eagle (Haliaeetus leucocephalus),,,,,,,,,,,,,,,,,
Baltimore oriole (Icterus galbula) ,,,,,,,,,,,,,,,,,
Barn Swallow (Hirundo rustica) ,,,,,,,,,,,,,,,,,
Bay-breasted Warbler (Dendroica castanea),,,,,,,,,,,,,,,,,
Belted Kingfisher (Ceryle alcyon) ,,,,,,,,,,,,,,,,,
Black Tern (Chlidonias niger),,,,,,,,,,,,,,,,,
Black-and-white Warbler (Mniotilta varia),,,,,,,,,,,,,,,,,
Blackburnian Warbler (Dendroica fusca) ,,,,,,,,,,,,,,,,,
Black-capped Chickadee (Parus atricapillus) ,,,,,,,2,,,,,1,,,,1,
Blackpoll Warbler (Dendroica striata) ,,,,,,,,,,,,,,,,,
Black-throated Green Warbler (Dendroica virens) ,,,,,,,,,,,,,,,,,
Blue Jay (Cyanocitta cristata) ,,,,,,,,,1,2,,,,,,,
Blue-gray Gnatcatcher (Polioptila caerula) ,,,,,,,,,,,1,1,2,,,,
Blue-headed [solitary] Vireo (Vireo solitarius) ,,,,,,,,,,,,,,,,,
Blue-winged Teal (Anas discors),,,,,,,,,,,,,,,,,
Blue-winged Warbler (Vermivora pinus),,,,,,,,,,,,,,,,,
Bobolink (Dolichonyx oryzivorus),,,,,,,,,,,,,,,,,
Broad-winged Hawk (Buteo playpterus),,,,,,,,,,,,,,,,,
Brown Thrasher (Toxostoma rufum),,,,,,,,,,,,,,,,,
Brown-headed Cowbird (Molothrus ater) ,,,,,,,,,,,,,1,,,,
Canada Goose (Branta canadensis),1,,,,,,,,,,,,,,,,1
Canada Warbler (Wilsonia canadensis) ,,,,,,,,,,,,,,,,,
Cape May Warbler (Dendroica tigrina),,,,,,,,,,,,,,,,,
Caspian tern (Hydroprogne caspia = Sterna caspia),,,,,,,,,,,,,,,,,
Cedar Waxwing (Bombycilla cedrorum) ,,,,,,,,,,,,,,,,,2
Chestnut-sided Warbler (Dendroica pensylvanica) ,,,,,,,,,,,,,,,,,
Chimney Swift (Chaetura pelagica),,,,,,,,,,,,,,,,,
Chipping Sparrow (Spizella passerina) ,,,,,,,,,,,,,,,,,
Clay-colored Sparrow (Spizella pallida),,,,,,,,,1,,,,,,,,
Cliff Swallow (Petrochelidon pyrrhonota),,,,,,,,,,,,,,,,,
Common Grackle (Quiscalus quiscula) ,,,,,1,,,,,,,,,,,,
Common Yellowthroat (Geothlypis trichas) ,1,2,,4,1,1,1,2,5,1,1,1,,,1,2,1
Connecticut Warbler (Oporornis agilis),,,,,,,,,,,,,,,,,
Cooper's Hawk (Accipiter cooperii),,,,,,,,,,,,,,,,,
Downy Woodpecker (Picoides pubescens),,,,,,,,,,,,,,,,,
Eastern Bluebird (Sialia sialis) ,,,,2,1,1,,,,,,,,,,,
Eastern Kingbird (Tyrannus tyrannus) ,,,,,,,,,,,,,,,,,
Eastern Meadowlark (Sturnella magna),,,,,,,,,,,,,,,,,
Eastern Phoebe (Sayornis phoebe),,,,,,,,,,,,,,,,,
Eastern Towhee (Pipilo erythrophthalmus),,,,,,,,,,,,,,,,,
Eastern Wood-pewee (Contopus virens),,,,,1,,1,,,,,,,,1,2,2
European Starling (Sturnus vulgaris) ,,,,,,,,,,,,,,,,,
Evening Grosbeak (Coccothraustes vespertinus),,,,,,,,,,,,,,,,,
Field Sparrow (Spizella pusilla) ,,,,,,,,1,1,,1,,,,,,
Golden Eagle (Aquila chrysaetos),,,,,,,,,,,,,,,,,
Golden-winged Warbler (Vermivora chrysoptera),,,,,,,,,,,,,,,,,
Grasshopper Sparrow (Ammodramus savannarum),,,,,,,,,,,,,,,,,
Gray Catbird (Dumetella caroliniensis) ,2,1,,,,,,1,1,,,,,,,,
Gray-cheeked Thrush (Catharus minimus),,,,,,,,,,,,,,,,,
Great Blue Heron (Ardea herodius),,,,,,,,,,,,,,,,,
Great Crested Flycatcher (Myiarchus crinitus) ,1,,,1,,1,,1,1,,,,1,,,,1
Great Egret (Ardea alba),,,,,,,,,,,,,,,,,
Great Horned Owl (Bubo virginianus),,,,,,,,,,,,,,,,,
Green Heron (Butorides virescens),,,,,,,,,,,,,,,,,
Hairy Woodpecker (Picoides villosus),,,,,,,,,,,,,,,,,
Henslow's Sparrow (Ammodramus henslowii),,,,,,,,,,,,,,,,,
Hermit Thrush (Catharus guttatus),,,,,,,,,,,,,,,,,
House Finch (Carpodacus mexicanus),,,,,,,,,,,,,,,,,
House Sparrow (Passer domesticus),,,,,,,,,,,,,,,,,
House Wren (Troglodytes aedon) ,,1,1,,,,,,,,,,1,1,,,2
Indigo Bunting (Passerina cyanea) ,,1,1,,1,1,,,,,,,1,,1,2,
Killdeer (Charadrius vociferus),,,,,,,,,,,,,,,,,
Least Flycatcher (Empidonax minimus),,,,,,,,,,,,,,,,,
Magnolia Warbler (Dendroica magnolia),,,,,,,,,,,,,,,,,
Mallard (Anas platyrhynchos),,,,,,,,,,,,,,,,,
Marsh Wren (Cistothorus palustris),,,,,,,,,,,,,,,,,
Mourning Dove (Zenaida macroura) ,1,,,,,,,,1,,,,,,,,
Mourning Warbler (Oporornis philadelphia),,,,,,,,,,,,,,,,,
Nashville Warbler (Vermivora ruficapilla) ,,,,,,,,,,,,,,,,,
Northern Cardinal (Cardinalis cardinalis) ,2,1,,,,,,,1,,,2,,,,,
Northern Flicker (Colaptes auratus),,,,,,,,,,,,,,,,,
Northern Harrier (Circus cyaneus),,,,,,,,,,,,,,,,,
Northern Parula (Parula americana),,,,,,,,,,,,,,,,,
Northern Rough-winged Swallow (Stelgidopteryx serripennis),,,,,,,,,,,,,,,,,
Northern Waterthrush (Seirus noveboracensis),,,,,,,,,,,,,,,,,
Olive-sided Flycatcher (Contopus cooperi),,,,,,,,,,,,,,,,,
Orange-crowned Warbler (Vermivora celata),,,,,,,,,,,,,,,,,
Orchard oriole (Icterus spurius),,,,,,,,,,,,,,,,,
Osprey (Pandion haliaetus),,,,,,,,,,,,,,,,,
Ovenbird (Seirus aurocapillus) ,,,,,,,,,,,,,,,,,
Palm Warbler (Dendroica palmarum),,,,,,,,,,,,,,,,,
Peregrine Falcon (Falco peregrinus),,,,,,,,,,,,,,,,,
Philadelphia Vireo (Vireo philadelphicus),,,,,,,,,,,,,,,,,
Pileated Woodpecker (Dryocopus pileatus) ,,,,,,,,,,,,,,,,,
Red-bellied Woodpecker (Melanerpes carolinus),,,,,,,,,,,,,,,,,
Red-eyed Vireo (Vireo olivaceus) ,,,1,1,,1,,,,1,3,2,1,2,1,1,1
Red-headed Woodpecker (Melanerpes erythrocephalus) ,,,,,,,,,,,,,,,,,
Red-Tailed Hawk (Buteo jamaicensis),,,,,,,,,,,,,,,,,
Red-winged Blackbird (Agelaius tricolor) ,,,,,,,5,,,,,,,,,,
Ring-billed Gull (Larus delawarensis),,,,,,,,,,,,,,,,,
Ring-necked Pheasant (Phasianus colchicus),,1,,1,2,1,1,1,1,2,,1,1,0,1,1,
Rock Pigeon (Columba livia),,,,,,,,,,,,,,,,,
Rose-breasted Grosbeak (Pheucticus ludovicianus) ,,,,,,1,1,,,,,,,,,,
Ruby-crowned Kinglet (Regulus calendula),,,,,,,,,,,,,,,,,
Ruby-Throated Hummingbird (Archilocus colubris),,,,,,,,,,,,,,,,,
Sandhill Crane (Grus canadensis),,,,,,,,,,,,,,,,,
Savannah Sparrow (Passerculus sandwichensis),,,,,,,,,,,,,,,,,
Scarlet Tanager (Piranga olivacea) ,,,,,,,,,,,,,,,,,
Sedge Wren (Cistothorus platensis),,,,,,,,,,,,,,,,,
Solitary Sandpiper (Tringa solitaria),,,,,,,,,,,,,,,,,
Song Sparrow (Melospiza melodia) ,,1,2,2,1,1,,,,1,,,,,1,,
Sora (Porzana carolina),,,,,,,,,,,,,,,,,
Spotted Sandpiper (Actitis macularia),,,,,,,,,,,,,,,,,
Swainson’s Thrush (Catharus ustulatus) ,,,,,,,,,,,,,,,,,
Swamp Sparrow (Melospiza georgiana),,,,,,,,,,,,,,,,,
Tennesee Warbler (Vermivora peregrina) ,,,,,,,,,,,,,,,,,
Tree Swallow (Tachycineta bicolor) ,,,,1,1,3,,,,,,,,,,,
Tufted Titmouse (Baeolophus bicolor),,,,,,,,,,,,,,,,,
Turkey Vulture (Cathartes aura),,,,,,,,,,,,,,,,,
Veery (Catharus fuscescens) ,,,,,,,,,,,,,,,,,
Vesper Sparrow (Pooecetes gramineus),,,,,,,,,,,,,,,,,
Warbling Vireo (Vireo gilvus) ,,,,,,,,,,,,,,,,,
White-breasted Nuthatch (Sitta carolinensis) ,,,,,1,,,,,,1,,1,1,,,
White-Crowned Sparrow (Zonotrichia leucophrys),,,,,,,,,,,,,,,,,
White-throated Sparrow (Zonotrichia albicollis),,,,,,,,,,,,,,,,,
Wild Turkey (Meleagris gallopavo),,,,,,,,,,,,,,,,,
Willow Flycatcher (Empidonax traillii),,,,,,,,,,,,,,,,,
Wilson's Warbler (Wilsonia pusilla) ,,,,,,,,,,,,,,,,,
Wood Duck (Aix sponsa),,,,,,,,,,,,,,,,,
Wood Thrush (Hylocichla mustelina) ,,,,,,,,,,,,,,,,,
Yellow Warbler (Dendroica petechia) ,1,,1,1,,,,,1,1,,,,,,,
Yellow-bellied Flycatcher (Empidonax flaviventris) ,,,,,,,,,,,,,,,,,
Yellow-bellied Sapsucker (Sphyrapicus varius),,,,,,,,,,,,,,,,,
Yellow-headed Blackbird (Xanthocephalus xanthocephalus),,,,,,,,,,,,,,,,,
Yellow-rumped Warbler (Dendroica coronata),,,,,,,,,,,,,,,,,
Yellow-throated Vireo (Vireo flavifrons) ,,,,,,,,,,,,,,,,,
